occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,Vacancy,Power Outage
1.0,0.541,0.541,0.0,0.0,0.0,0.0,0.684,0.653,0.653,0.0,0.0,0.0835,0,0
1.0,0.541,0.541,0.0,0.0,0.0,0.0,0.684,0.653,0.653,0.0,0.0,0.0,0,0
1.0,0.418,0.418,0.0,0.0,0.0,0.0,0.577,0.606,0.606,0.0,0.0,0.0773,0,0
1.0,0.418,0.418,0.0,0.0,0.0,0.0,0.577,0.606,0.606,0.0,0.0,0.0,0,0
1.0,0.497,0.497,0.0,0.0,0.0,0.0,0.564,0.589,0.589,0.0,0.0,0.0773,0,0
1.0,0.497,0.497,0.0,0.0,0.0,0.0,0.564,0.589,0.589,0.0,0.0,0.155,0,0
1.0,0.497,0.497,0.0,0.0,0.0,0.0,0.564,0.589,0.589,0.0,0.0,0.464,0,0
1.0,0.497,0.497,0.0,0.0,0.0,0.0,0.564,0.589,0.589,0.0,0.0,0.387,0,0
1.0,0.263,0.263,0.0,0.0,0.0,0.0,0.417,0.518,0.518,0.0,0.0,0.0,0,0
1.0,0.156,0.156,0.0,0.0,0.0,0.0,0.337,0.491,0.491,0.0,0.0,0.0,0,0
1.0,0.156,0.156,0.0,0.0,0.0,0.0,0.337,0.491,0.491,0.0,0.0,0.0,0,0
1.0,0.156,0.156,0.0,0.0,0.0,0.0,0.337,0.491,0.491,0.0,0.0,0.0773,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0773,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0745,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0745,0,0
1.0,0.191,0.191,0.0,0.0,0.0,0.0,0.364,0.53,0.53,0.0,0.0,0.0,0,0
1.0,0.191,0.191,0.0,0.0,0.0,0.0,0.364,0.53,0.53,0.0,0.0,0.0,0,0
0.8,0.12,0.12,0.0,0.0,0.733,0.0,0.311,0.497,0.497,0.0,0.0,0.0,0,0
0.8,0.12,0.12,0.0,0.0,1.0,0.0,0.311,0.497,0.497,0.0,0.0,0.0,0,0
0.8,0.12,0.12,0.0,0.0,0.267,0.0,0.282,0.5,0.5,0.0,0.0287,0.0,0,0
0.8,0.12,0.12,0.0,0.0,0.0,0.0,0.282,0.5,0.5,0.0,0.411,0.0,0,0
0.8,0.191,0.191,0.0,0.0,0.0,0.0667,0.306,0.536,0.536,0.0,0.229,0.0,0,0
0.8,0.191,0.191,0.0,0.533,0.0,1.0,0.306,0.536,0.536,0.0,0.303,0.0,0,0
0.6,0.187,0.187,0.0,1.0,0.0,1.0,0.257,0.536,0.536,0.0,0.127,0.0,0,0
0.6,0.187,0.187,0.0,1.0,0.0,1.0,0.257,0.536,0.536,0.0,0.229,0.0,0,0
0.6,0.187,0.187,0.0,1.0,0.0,0.867,0.257,0.536,0.536,0.309,0.191,0.0721,0,0
0.6,0.187,0.187,0.0,1.0,0.0,0.0,0.257,0.536,0.536,0.703,0.414,0.0481,0,0
0.8,0.248,0.248,0.0,0.333,0.0,0.0,0.263,0.571,0.571,0.199,0.0637,0.0,0,0
0.8,0.248,0.248,0.0,0.0,0.0,0.0,0.263,0.571,0.571,0.0,0.57,0.0763,0,0
0.8,0.248,0.248,0.0,0.0,0.733,0.0,0.263,0.571,0.571,0.0,0.0541,0.178,0,0
0.8,0.248,0.248,0.0,0.0,1.0,0.0,0.263,0.571,0.571,0.0,0.0,0.0,0,0
0.8,0.238,0.238,0.0,0.0,0.267,0.0,0.27,0.58,0.58,0.0,0.229,0.0,0,0
0.8,0.238,0.238,0.0,0.0,0.0,0.0,0.27,0.58,0.58,0.0,0.0191,0.155,0,0
0.8,0.238,0.238,0.0,0.0,0.0,0.0667,0.27,0.58,0.58,0.0,0.341,0.0,0,0
0.8,0.238,0.238,0.0,0.0,0.0,1.0,0.27,0.58,0.58,0.0,0.127,0.0773,0,0
0.8,0.231,0.231,0.0,0.0,0.0,1.0,0.263,0.589,0.589,0.0,0.229,0.232,0,0
0.4,0.11,0.11,0.0,0.0,0.0,1.0,0.26,0.506,0.506,0.0,0.341,0.0,0,0
0.4,0.11,0.11,0.0,0.0,0.0,1.0,0.26,0.506,0.506,0.0,0.137,0.0773,0,0
0.4,0.11,0.11,0.0,0.0,0.0,0.867,0.26,0.506,0.506,0.0,0.191,0.0773,0,0
0.4,0.109,0.109,0.0,0.0,0.0,0.0,0.268,0.506,0.506,0.0,0.229,0.0,0,0
0.4,0.109,0.109,0.0,0.0,0.0,0.0,0.268,0.506,0.506,0.0,0.175,0.0,0,0
0.4,0.109,0.109,0.0,0.0,0.0,0.0,0.268,0.506,0.506,0.0,0.0446,0.0,0,0
0.4,0.109,0.109,0.0,0.0,0.0,0.0,0.268,0.506,0.506,0.0,0.00955,0.0,0,0
0.4,0.109,0.109,0.0,0.0,0.0,0.0,0.275,0.503,0.503,0.0,0.506,0.0,0,0
0.4,0.109,0.109,0.0,0.0,0.0,0.0,0.275,0.503,0.503,0.0,0.258,0.0773,0,0
0.4,0.109,0.109,0.0,0.0,0.0,0.0,0.275,0.503,0.503,0.0,0.185,0.387,0,0
0.4,0.169,0.169,0.0,0.0,0.0,0.0,0.293,0.542,0.542,0.0,0.395,0.0773,0,0
0.4,0.17,0.17,0.0,0.0,0.0,0.0,0.297,0.553,0.553,0.0,0.551,0.0773,0,0
0.4,0.17,0.17,0.0,0.0,0.0,0.0,0.297,0.553,0.553,0.0,0.22,0.309,0,0
0.4,0.17,0.17,0.0,0.0,0.0,0.0,0.297,0.553,0.553,0.0,0.175,0.0,0,0
0.4,0.17,0.17,0.0,0.0,0.0,0.0,0.297,0.553,0.553,0.0,0.494,0.0,0,0
0.4,0.171,0.171,0.0,0.0,0.0,0.0,0.328,0.565,0.565,0.0,0.274,0.0773,0,0
0.4,0.171,0.171,0.0,0.0,0.0,0.0,0.328,0.565,0.565,0.0,0.0732,0.309,0,0
0.4,0.171,0.171,0.0,0.0,0.0,0.0,0.328,0.565,0.565,0.0,0.303,0.0,0,0
0.4,0.171,0.171,0.0,0.0,0.0,0.0,0.328,0.565,0.565,0.0,0.318,0.0,0,0
0.4,0.177,0.177,0.0,0.0,0.0,0.0,0.391,0.589,0.589,0.0,0.303,0.0,0,0
0.4,0.177,0.177,0.0,0.0,0.0,0.0,0.391,0.589,0.589,0.0,0.175,0.0773,0,0
0.4,0.177,0.177,0.0,0.0,0.0,0.0,0.391,0.589,0.589,0.0,0.118,0.0773,0,0
0.4,0.177,0.177,0.0,0.0,0.0,0.0,0.391,0.589,0.589,0.0,0.137,0.387,0,0
0.4,0.196,0.196,0.0,0.0,0.0,0.0,0.435,0.595,0.595,0.0,0.201,0.232,0,0
0.6,0.27,0.27,0.0,0.0,0.0,0.0,0.524,0.66,0.66,0.0,0.229,0.0,0,0
0.8,0.27,0.27,0.4,0.0,0.0,0.0,0.524,0.66,0.66,0.0,0.201,0.0773,0,0
0.8,0.27,0.27,0.533,0.0,0.0,0.0,0.524,0.66,0.66,0.0,0.146,0.0,0,0
1.0,0.423,0.423,0.0,0.0,0.0,0.0,0.648,0.689,0.689,0.0,0.283,0.155,0,0
1.0,0.423,0.423,0.0,0.0,0.0,0.0,0.648,0.689,0.689,0.0,0.312,0.232,0,0
1.0,0.423,0.423,0.0,0.0,0.0,0.0,0.648,0.689,0.689,0.0,0.0732,0.155,0,0
1.0,0.423,0.423,0.0,0.0,0.0,0.0,0.648,0.689,0.689,0.0,0.21,0.0773,0,0
1.0,0.541,0.541,0.0,0.0,0.0,0.0,0.684,0.653,0.653,0.0,0.213,0.0811,0,0
1.0,0.541,0.541,0.0,0.0,0.0,0.0,0.684,0.653,0.653,0.0,0.229,0.267,0,0
1.0,0.663,0.663,0.0,0.0,0.0,0.0,0.79,0.701,0.701,0.0,0.22,0.0,0,0
0.8,0.541,0.541,0.0,0.0,0.0,0.0,0.684,0.653,0.653,0.0,0.283,0.0773,0,0
0.8,0.646,0.646,0.0,0.0,0.0,0.0,0.666,0.63,0.63,0.0,0.239,0.464,0,0
1.0,0.795,0.795,0.0,0.0,0.0,0.0,0.768,0.671,0.671,0.0,0.21,0.0,0,0
1.0,0.646,0.646,0.0,0.0,0.0,0.0,0.666,0.63,0.63,0.0,0.0,0.152,0,0
1.0,0.646,0.646,0.0,0.0,0.0,0.0,0.666,0.63,0.63,0.0,0.0,0.102,0,0
1.0,0.37,0.37,0.0,0.0,0.0,0.0,0.497,0.544,0.544,0.0,0.0,0.155,0,0
1.0,0.37,0.37,0.0,0.0,0.0,0.0,0.497,0.544,0.544,0.0,0.0,0.0773,0,0
1.0,0.37,0.37,0.0,0.0,0.0,0.0,0.497,0.544,0.544,0.0,0.0,0.0,0,0
1.0,0.263,0.263,0.0,0.0,0.0,0.0,0.417,0.518,0.518,0.0,0.0,0.0773,0,0
1.0,0.13,0.13,0.0,0.0,0.0,0.0,0.377,0.494,0.494,0.0,0.0,0.309,0,0
1.0,0.13,0.13,0.0,0.0,0.0,0.0,0.377,0.494,0.494,0.0,0.0,0.0,0,0
1.0,0.0895,0.0895,0.0,0.0,0.0,0.0,0.317,0.48,0.48,0.0,0.0,0.0,0,0
1.0,0.0895,0.0895,0.0,0.0,0.0,0.0,0.317,0.48,0.48,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0775,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.155,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.28,0.468,0.468,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.28,0.468,0.468,0.0,0.0,0.0786,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.28,0.468,0.468,0.0,0.0,0.131,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.28,0.468,0.468,0.0,0.0,0.0,0,0
1.0,0.0667,0.0667,0.0,0.0,0.0,0.0,0.286,0.471,0.471,0.0,0.0,0.0772,0,0
1.0,0.0667,0.0667,0.0,0.0,0.0,0.0,0.286,0.471,0.471,0.0,0.0,0.18,0,0
1.0,0.0667,0.0667,0.0,0.0,0.0,0.0,0.286,0.471,0.471,0.0,0.0,0.0,0,0
1.0,0.0667,0.0667,0.0,0.0,0.0,0.0,0.286,0.471,0.471,0.0,0.0,0.0,0,0
1.0,0.103,0.103,0.0,0.0,0.0,0.0,0.302,0.483,0.483,0.0,0.0,0.0,0,0
1.0,0.103,0.103,0.4,0.0,0.0,0.0,0.302,0.483,0.483,0.0,0.0,0.0,0,0
0.8,0.103,0.103,0.533,0.0,0.0,0.0,0.302,0.483,0.483,0.0,0.0,0.0,0,0
0.8,0.103,0.103,0.0,0.0,0.0,0.0,0.302,0.483,0.483,0.0,0.0,0.0,0,0
0.8,0.12,0.12,0.0,0.0,0.0,0.0,0.311,0.497,0.497,0.0,0.0,0.0,0,0
0.8,0.12,0.12,0.0,0.0,0.0,0.0,0.311,0.497,0.497,0.0,0.0,0.0,0,0
0.8,0.12,0.12,0.0,0.0,0.0,0.0,0.311,0.497,0.497,0.0,0.0,0.155,0,0
0.8,0.12,0.12,0.0,0.0,0.0,0.0,0.311,0.497,0.497,0.0,0.0,0.0773,0,0
0.8,0.191,0.191,0.0,0.0,0.0,0.0,0.306,0.536,0.536,0.0,0.0,0.155,0,0
0.8,0.191,0.191,0.0,0.0,0.0,0.0,0.306,0.536,0.536,0.0,0.0,0.0773,0,0
0.8,0.191,0.191,0.0,0.0,0.0,0.0,0.306,0.536,0.536,0.0,0.0,0.0773,0,0
0.8,0.191,0.191,0.0,0.0,0.0,0.0,0.306,0.536,0.536,0.0,0.0,0.0,0,0
0.8,0.324,0.324,0.0,0.0,0.0,0.0,0.256,0.606,0.606,0.0,0.0,0.0,0,0
0.8,0.324,0.324,0.0,0.0,0.0,0.0,0.256,0.606,0.606,0.0,0.0,0.0,0,0
0.4,0.187,0.187,0.0,0.0,0.0,0.0,0.257,0.536,0.536,0.0,0.0,0.0,0,0
0.4,0.187,0.187,0.0,0.0,0.0,0.0,0.257,0.536,0.536,0.0,0.0,0.0773,0,0
0.4,0.182,0.182,0.0,0.0,0.0,0.0,0.261,0.536,0.536,0.0,0.0,0.309,0,0
0.4,0.182,0.182,0.0,0.0,0.0,0.0,0.261,0.536,0.536,0.0,0.0,0.387,0,0
0.4,0.182,0.182,0.0,0.0,0.0,0.0,0.261,0.536,0.536,0.0,0.0,0.0,0,0
0.4,0.182,0.182,0.0,0.0,0.0,0.0,0.261,0.536,0.536,0.0,0.0,0.0,0,0
0.2,0.113,0.113,0.0,0.0,0.0,0.0,0.262,0.503,0.503,0.0,0.0,0.0,0,0
0.2,0.113,0.113,0.0,0.0,0.0,0.0,0.262,0.503,0.503,0.0,0.0,0.0,0,0
0.4,0.175,0.175,0.0,0.0,0.0,0.0,0.266,0.542,0.542,0.0,0.0,0.0773,0,0
0.6,0.238,0.238,0.0,0.0,0.0,0.0,0.27,0.58,0.58,0.0,0.0,0.0717,0,0
0.4,0.171,0.171,0.0,0.0,0.0,0.0,0.261,0.547,0.547,0.0,0.0,0.0239,0,0
0.6,0.231,0.231,0.0,0.0,0.0,0.0,0.263,0.589,0.589,0.0,0.0,0.0,0,0
0.6,0.231,0.231,0.0,0.0,0.0,0.0,0.263,0.589,0.589,0.0,0.0,0.0763,0,0
0.6,0.231,0.231,0.0,0.0,0.0,0.0,0.263,0.589,0.589,0.0,0.0,0.0508,0,0
0.6,0.229,0.229,0.0,0.0,0.0,0.0,0.29,0.589,0.589,0.0,0.0,0.0773,0,0
0.6,0.229,0.229,0.0,0.0,0.0,0.0,0.29,0.589,0.589,0.0,0.0,0.377,0,0
0.6,0.229,0.229,0.0,0.0,0.0,0.0,0.29,0.589,0.589,0.0,0.0,0.0,0,0
0.6,0.229,0.229,0.0,0.0,0.0,0.0,0.29,0.589,0.589,0.0,0.0,0.0773,0,0
0.4,0.169,0.169,0.0,0.0,0.0,0.0,0.293,0.542,0.542,0.0,0.0,0.0773,0,0
0.4,0.169,0.169,0.0,0.0,0.0,0.0,0.293,0.542,0.542,0.0,0.0,0.0,0,0
0.4,0.169,0.169,0.0,0.0,0.0,0.0,0.293,0.542,0.542,0.0,0.0,0.0773,0,0
0.4,0.169,0.169,0.0,0.0,0.0,0.0,0.293,0.542,0.542,0.0,0.0,0.0773,0,0
0.4,0.17,0.17,0.0,0.0,0.0,0.0,0.297,0.553,0.553,0.0,0.0,0.0773,0,0
0.6,0.229,0.229,0.0,0.0,0.0,0.0,0.317,0.598,0.598,0.0,0.0,0.0,0,0
0.6,0.229,0.229,0.0,0.0,0.0,0.0,0.317,0.598,0.598,0.0,0.0,0.0773,0,0
0.6,0.229,0.229,0.0,0.0,0.0,0.0,0.317,0.598,0.598,0.0,0.0,0.0,0,0
0.6,0.232,0.232,0.0,0.0,0.0,0.0,0.363,0.615,0.615,0.0,0.0,0.0,0,0
0.6,0.232,0.232,0.0,0.0,0.0,0.0,0.363,0.615,0.615,0.0,0.0,0.0,0,0
0.6,0.232,0.232,0.0,0.0,0.0,0.0,0.363,0.615,0.615,0.0,0.0,0.0,0,0
0.6,0.232,0.232,0.0,0.0,0.0,0.0,0.363,0.615,0.615,0.0,0.0,0.0773,0,0
0.6,0.241,0.241,0.0,0.0,0.0,0.0,0.457,0.651,0.651,0.0,0.0,0.309,0,0
0.6,0.241,0.241,0.0,0.0,0.0,0.0,0.457,0.651,0.651,0.0,0.0,0.0773,0,0
0.6,0.241,0.241,0.0,0.0,0.0,0.0,0.457,0.651,0.651,0.0,0.0,0.232,0,0
0.6,0.241,0.241,0.0,0.0,0.0,0.0,0.457,0.651,0.651,0.0,0.0,0.696,0,0
0.6,0.27,0.27,0.0,0.0,0.0,0.0,0.524,0.66,0.66,0.0,0.0,0.541,0,0
0.6,0.27,0.27,0.0,0.0,0.0,0.0,0.524,0.66,0.66,0.0,0.0,0.155,0,0
0.8,0.343,0.343,0.0,0.0,0.0,0.0,0.612,0.725,0.725,0.0,0.0,0.0,0,0
0.8,0.343,0.343,0.0,0.0,0.0,0.0,0.612,0.725,0.725,0.0,0.0,0.0,0,0
0.8,0.423,0.423,0.0,0.0,0.0,0.0,0.648,0.689,0.689,0.0,0.0,0.0,0,0
0.8,0.423,0.423,0.0,0.0,0.0,0.0,0.648,0.689,0.689,0.0,0.0,0.0,0,0
0.8,0.423,0.423,0.0,0.0,0.0,0.0,0.648,0.689,0.689,0.0,0.0,0.0,0,0
0.8,0.423,0.423,0.0,0.0,0.0,0.0,0.648,0.689,0.689,0.0,0.0,0.0,0,0
0.8,0.541,0.541,0.0,0.0,0.0,0.0,0.684,0.653,0.653,0.0,0.0,0.0,0,0
0.8,0.541,0.541,0.0,0.0,0.0,0.0,0.684,0.653,0.653,0.0,0.0,0.0773,0,0
0.8,0.541,0.541,0.0,0.0,0.0,0.0,0.684,0.653,0.653,0.0,0.0,0.0773,0,0
0.8,0.541,0.541,0.0,0.0,0.0,0.0,0.684,0.653,0.653,0.0,0.0,0.155,0,0
1.0,0.497,0.497,0.0,0.0,0.0,0.0,0.564,0.589,0.589,0.0,0.0,0.464,0,0
1.0,0.497,0.497,0.0,0.0,0.0,0.0,0.564,0.589,0.589,0.0,0.0,0.0,0,0
1.0,0.497,0.497,0.0,0.0,0.0,0.0,0.564,0.589,0.589,0.0,0.0,0.0,0,0
1.0,0.497,0.497,0.0,0.0,0.0,0.0,0.564,0.589,0.589,0.0,0.0,0.0,0,0
1.0,0.263,0.263,0.0,0.0,0.0,0.0,0.417,0.518,0.518,0.0,0.0,0.0773,0,0
1.0,0.263,0.263,0.0,0.0,0.0,0.0,0.417,0.518,0.518,0.0,0.0,0.0773,0,0
1.0,0.156,0.156,0.0,0.0,0.0,0.0,0.337,0.491,0.491,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0773,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0773,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0789,0,0
1.0,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.184,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.28,0.468,0.468,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.28,0.468,0.468,0.0,0.0,0.0825,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.28,0.468,0.468,0.0,0.0,0.193,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.28,0.468,0.468,0.0,0.0,0.0,0,0
1.0,0.0667,0.0667,0.0,0.0,0.0,0.0,0.286,0.471,0.471,0.0,0.0,0.0,0,0
1.0,0.0667,0.0667,0.0,0.0,0.0,0.0,0.286,0.471,0.471,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0667,0.0667,0.0,0.0,0.0,0.0,0.286,0.471,0.471,0.0,0.0,0.0,0,0
0.8,0.103,0.103,0.0,0.0,0.0,0.0,0.302,0.483,0.483,0.0,0.0,0.0,0,0
0.8,0.103,0.103,0.0,0.0,0.0,0.0,0.302,0.483,0.483,0.0,0.0,0.0,0,0
0.8,0.103,0.103,0.0,0.0,0.0,0.0,0.302,0.483,0.483,0.0,0.0,0.0,0,0
0.8,0.103,0.103,0.0,0.0,0.0,0.0,0.302,0.483,0.483,0.0,0.0,0.0,0,0
0.8,0.12,0.12,0.0,0.0,0.0,0.0,0.311,0.497,0.497,0.0,0.0,0.0,0,0
0.8,0.0495,0.0495,0.4,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0763,0,0
0.8,0.0495,0.0495,1.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0763,0,0
0.8,0.12,0.12,1.0,0.0,0.733,0.0,0.311,0.497,0.497,0.0,0.0,0.155,0,0
0.8,0.191,0.191,1.0,0.0,0.267,0.0,0.306,0.536,0.536,0.0,0.0,0.241,0,0
0.8,0.191,0.191,1.0,0.0,0.0,0.0,0.306,0.536,0.536,0.0,0.166,0.0773,0,0
0.8,0.191,0.191,0.4,0.0,0.0,0.0667,0.306,0.536,0.536,0.0,0.229,0.0,0,0
